#{"t_start": 1753737605.7958145, "env_id": "MiniGrid-MultiRoom-N4-S5-v0"}
r,l,t
2.576115,80,22185.001629
3.045267,80,22185.49106
3.131019,80,22186.050853
2.736891,80,22186.625599
2.234678,80,22187.128453
2.736005,80,22187.801474
2.566006,80,22204.290982
2.564599,80,22204.929382
3.219093,80,22205.464107
2.547014,80,22206.018285
3.01215,80,22206.419441
3.372196,80,22206.844343
2.889168,80,22207.33964
2.888904,80,22207.868066
2.733401,80,22208.465227
2.805174,80,22208.938813
3.105265,80,22209.397608
2.948467,80,22209.952939
3.118722,80,22210.41174
3.036952,80,22210.870824
3.071529,80,22211.334564
2.999149,80,22211.95743
2.716024,80,22212.570385
3.545293,80,22213.155972
3.619423,80,22213.654744
2.980506,80,22214.109643
3.109995,80,22214.659232
2.605765,80,22215.225713
2.769698,80,22215.802374
2.202893,80,22216.290896
3.536959,80,22216.83405
3.349928,80,22232.909752
3.129963,80,22233.460402
2.667667,80,22233.992249
1.935394,80,22234.511477
2.349024,80,22235.004383
2.995379,80,22235.638203
3.032981,80,22236.251158
2.319185,80,22236.886724
3.068298,80,22237.420413
2.700773,80,22237.983333
3.75029,80,22238.447206
2.914221,80,22238.91171
3.341436,80,22239.439081
2.210639,80,22240.011251
3.20635,80,22240.537951
3.237892,80,22241.048848
3.165747,80,22241.622284
3.171369,80,22242.093443
3.604812,80,22242.559999
3.271294,80,22243.045121
2.952474,80,22243.631593
2.822443,80,22244.215223
2.529699,80,22244.785867
2.422174,80,22245.223566
3.064089,80,22245.707239
2.868571,80,22246.235153
2.979813,80,22262.740808
3.144135,80,22263.247494
2.661039,80,22263.92918
2.998552,80,22264.475769
3.260175,80,22265.086601
3.112025,80,22265.593258
2.835866,80,22266.158448
1.972823,80,22266.692122
3.142921,80,22267.211314
2.131076,80,22267.788617
2.990837,80,22268.40692
3.276273,80,22269.043921
2.339163,80,22269.646263
3.423396,80,22270.108354
3.073329,80,22270.544313
2.92148,80,22271.114213
2.81758,80,22271.641643
3.134963,80,22272.260703
2.650571,80,22272.813144
2.759325,80,22273.243519
3.097319,80,22273.732519
3.375064,80,22274.257974
2.752697,80,22274.68029
2.180764,80,22275.107394
2.969825,80,22275.60634
2.784453,80,22276.180621
2.804392,80,22292.38365
2.773453,80,22292.995618
3.628145,80,22293.442096
3.026362,80,22294.023289
3.389228,80,22294.475682
3.114281,80,22294.97437
2.919145,80,22295.540148
2.752676,80,22296.227904
2.023441,80,22296.797184
2.841963,80,22297.348288
2.885738,80,22297.901304
2.312973,80,22298.489066
2.52636,80,22298.960615
3.405319,80,22299.575905
3.237396,80,22300.205517
2.645665,80,22300.748142
2.501707,80,22301.315227
3.362433,80,22301.844966
3.07453,80,22302.269621
2.799376,80,22302.754505
2.75151,80,22303.249203
2.222988,80,22303.679025
2.124254,80,22304.289156
3.124476,80,22304.812697
3.049912,80,22305.244979
3.058431,80,22321.718468
3.403861,80,22322.231148
3.003907,80,22322.698387
3.368478,80,22323.228338
2.929996,80,22323.810503
2.895357,80,22324.395337
2.873097,80,22324.932653
3.119658,80,22325.487049
3.332845,80,22325.996604
3.461688,80,22326.470167
2.766525,80,22327.004837
2.891339,80,22327.577949
2.904233,80,22328.232556
2.812776,80,22328.793255
2.690564,80,22329.276731
2.861329,80,22329.930289
3.331022,80,22330.455077
2.465181,80,22330.9782
2.897899,80,22331.531999
3.554819,80,22332.194964
2.503023,80,22332.854
2.418406,80,22333.39012
2.696444,80,22333.825624
2.612084,80,22334.400665
2.993316,80,22334.804063
2.910473,80,22335.222022
2.648351,80,22352.32897
2.871493,80,22352.890182
3.028903,80,22353.348991
3.364062,80,22353.861414
2.708674,80,22354.371814
3.020516,80,22354.858636
3.138794,80,22355.363822
3.040476,80,22355.933878
3.179593,80,22356.539449
2.569636,80,22357.158186
2.914627,80,22357.646707
2.282405,80,22358.221618
2.819372,80,22358.713504
3.367354,80,22359.213215
2.711979,80,22359.858881
2.481501,80,22360.408197
2.23207,80,22361.048729
3.649061,80,22361.631314
2.739727,80,22362.15277
3.064326,80,22362.720058
2.047324,80,22363.436774
3.653329,80,22364.065426
3.354779,80,22364.680995
3.060903,80,22365.15961
2.998519,80,22365.725395
2.379003,80,22382.197216
2.992533,80,22382.610622
3.368459,80,22383.094265
3.51678,80,22383.542485
3.299834,80,22384.177183
2.650599,80,22384.834896
3.159458,80,22385.300262
3.29875,80,22385.865029
2.791427,80,22386.421416
2.889478,80,22387.00887
2.591701,80,22387.404994
3.05208,80,22387.853753
2.126133,80,22388.430871
3.122622,80,22388.961636
2.662635,80,22389.453334
2.882464,80,22390.1474
2.942209,80,22390.663151
2.59082,80,22391.249892
2.502366,80,22391.867511
3.046699,80,22392.5212
3.516496,80,22393.10622
3.294337,80,22393.668729
3.037395,80,22394.275594
3.285245,80,22394.755301
3.427859,80,22395.259092
3.334076,80,22395.91603
3.322277,80,22412.888872
2.975543,80,22413.428088
2.995983,80,22413.927719
2.541259,80,22414.417971
3.396884,80,22414.950244
2.528091,80,22415.467202
3.386124,80,22415.9895
3.02067,80,22416.569324
2.88442,80,22417.131387
3.227101,80,22417.724977
3.095889,80,22418.2942
3.249135,80,22418.772784
2.9338,80,22419.215274
2.827975,80,22419.817495
2.493426,80,22420.434413
3.492564,80,22421.036999
2.858247,80,22421.593472
2.577153,80,22422.155045
3.195124,80,22422.716918
3.073025,80,22423.212125
3.317242,80,22423.707958
2.797445,80,22424.397659
2.609971,80,22424.998712
3.021778,80,22425.488695
3.184078,80,22426.081652
2.816004,80,22426.665417
2.999782,80,22442.987422
2.889724,80,22443.482827
2.627716,80,22444.080486
2.611222,80,22444.648751
3.664077,80,22445.154814
2.98108,80,22445.616227
3.064105,80,22446.090826
3.302267,80,22446.512373
3.394214,80,22447.027486
3.30866,80,22447.491122
3.083517,80,22448.085339
2.560147,80,22448.702672
3.123189,80,22449.284374
2.863154,80,22449.897347
2.489646,80,22450.437888
2.819273,80,22450.862826
3.184561,80,22451.3677
2.777069,80,22451.809903
2.744751,80,22452.425207
3.34687,80,22453.091007
2.341065,80,22453.636543
2.347717,80,22454.1954
2.783422,80,22454.754158
2.843887,80,22455.232183
2.811628,80,22455.850232
2.936138,80,22472.333741
2.518275,80,22472.931394
2.631789,80,22473.447931
3.425669,80,22474.056994
2.502512,80,22474.607607
3.057976,80,22475.102765
3.278086,80,22475.684965
2.430271,80,22476.204496
3.139889,80,22476.751631
2.157366,80,22477.39973
2.987534,80,22477.809528
2.955599,80,22478.308877
2.660995,80,22478.772054
3.216229,80,22479.158111
3.13111,80,22479.64642
2.780341,80,22480.296025
2.787151,80,22480.774068
3.164123,80,22481.334798
3.198649,80,22481.823526
2.883727,80,22482.30033
2.957061,80,22482.742016
3.45543,80,22483.21791
2.745212,80,22483.630409
2.767095,80,22484.190942
3.19979,80,22484.793371
3.262028,80,22485.355727
2.971851,80,22501.23018
2.278299,80,22501.778686
2.878724,80,22502.414414
2.96155,80,22502.939309
3.275803,80,22503.446313
3.34405,80,22503.987948
2.713207,80,22504.63796
2.56895,80,22505.246508
3.144478,80,22505.813863
3.133607,80,22506.348548
3.638457,80,22506.927486
3.286308,80,22507.368047
3.436795,80,22507.858234
2.397133,80,22508.458397
3.133008,80,22508.993766
2.668366,80,22509.549228
2.450682,80,22510.112199
3.215982,80,22510.599554
2.911167,80,22511.02061
2.983174,80,22511.606744
2.883979,80,22512.126667
2.918281,80,22512.706556
2.116071,80,22513.222914
2.683612,80,22513.786549
2.771139,80,22514.351521
2.713339,80,22530.261625
2.280899,80,22530.784458
2.880446,80,22531.272589
2.682837,80,22531.71229
2.632552,80,22532.350165
2.903042,80,22532.965993
2.979302,80,22533.534737
2.776868,80,22534.181488
2.705453,80,22534.710739
3.431834,80,22535.246225
3.223041,80,22535.785786
2.949898,80,22536.381325
2.226841,80,22536.977799
2.610566,80,22537.575451
2.32259,80,22538.127124
2.771491,80,22538.607532
2.882873,80,22539.048857
2.659782,80,22539.537903
3.184957,80,22540.044945
2.797764,80,22540.597547
2.900259,80,22541.149072
2.629023,80,22541.642765
3.697119,80,22542.057926
3.161608,80,22542.674973
2.612551,80,22543.131334
2.957365,80,22543.627719
2.684355,80,22559.847113
3.095209,80,22560.435429
3.112358,80,22561.025722
3.089395,80,22561.565811
2.584327,80,22562.026103
3.37845,80,22562.479921
3.274933,80,22562.913086
3.258064,80,22563.437478
2.704196,80,22564.010477
2.911863,80,22564.609855
3.428178,80,22565.206275
2.348931,80,22565.751732
3.197471,80,22566.244158
3.466804,80,22566.777188
2.361428,80,22567.255899
3.332335,80,22567.863665
2.568704,80,22568.456585
3.033121,80,22568.99045
3.306569,80,22569.611363
3.101428,80,22570.110621
2.933639,80,22570.633577
2.726916,80,22571.113859
3.417633,80,22571.512011
2.867346,80,22572.08993
3.45861,80,22572.690003
3.361761,80,22573.301151
2.707943,80,22589.771992
2.626979,80,22590.382263
3.379145,80,22590.837502
2.829459,80,22591.280871
2.771163,80,22591.824123
2.672264,80,22592.290637
2.637523,80,22592.900762
3.392773,80,22593.502846
2.890049,80,22593.929058
2.814289,80,22594.445475
3.061798,80,22594.966888
2.832013,80,22595.461569
2.654391,80,22595.995712
3.450786,80,22596.630053
3.034339,80,22597.300754
2.366765,80,22597.845332
3.008417,80,22598.368939
2.877176,80,22598.919396
3.127276,80,22599.448727
3.102371,80,22599.958216
3.200281,80,22600.61229
3.206207,80,22601.264491
2.837142,80,22601.785831
3.348593,80,22602.320542
2.581598,80,22602.795938
3.25825,80,22619.568123
2.963691,80,22620.032433
3.572699,80,22620.668546
2.798981,80,22621.22973
2.734942,80,22621.842578
2.889778,80,22622.283032
3.102443,80,22622.787004
2.228335,80,22623.303055
3.133109,80,22623.705007
2.717043,80,22624.271415
3.501661,80,22624.886658
2.569211,80,22625.490008
3.241846,80,22625.908136
2.969088,80,22626.468934
2.828011,80,22627.009117
3.129169,80,22627.553368
3.240369,80,22628.10228
3.426983,80,22628.692595
2.735027,80,22629.288245
2.74031,80,22629.917138
2.726773,80,22630.472579
2.759543,80,22631.01584
2.673449,80,22631.527134
2.007487,80,22632.063282
3.241342,80,22632.66989
2.778602,80,22633.204235
3.04155,80,22650.033415
3.222402,80,22650.560195
3.024291,80,22651.084017
3.014179,80,22651.528853
2.929371,80,22652.03519
3.113275,80,22652.627574
2.580518,80,22653.157114
3.384071,80,22653.747861
3.180391,80,22654.28127
2.418172,80,22654.856688
2.981954,80,22655.276632
3.253495,80,22655.809715
2.824274,80,22656.324195
2.983876,80,22656.888367
3.751105,80,22657.472352
3.332787,80,22658.05662
2.431889,80,22658.63535
2.62445,80,22659.125472
3.306939,80,22659.681358
2.858409,80,22660.259701
2.968452,80,22660.889357
2.710933,80,22661.514392
2.433524,80,22662.039481
2.625665,80,22662.685167
3.160761,80,22663.230525
3.403554,80,22680.120339
3.364544,80,22680.724427
2.390314,80,22681.25805
3.173693,80,22681.842639
3.160647,80,22682.342241
2.815222,80,22682.88926
3.060091,80,22683.422655
2.335381,80,22683.884325
2.874541,80,22684.369139
3.55343,80,22684.978566
2.479277,80,22685.544192
3.009796,80,22686.081039
2.713376,80,22686.625624
2.810121,80,22687.089183
2.751975,80,22687.545466
2.924232,80,22688.065159
3.252829,80,22688.696964
2.88343,80,22689.360748
3.23746,80,22689.975782
2.622361,80,22690.510051
3.534287,80,22691.069273
3.164089,80,22691.69889
3.185196,80,22692.27037
3.158901,80,22692.866997
3.0951,80,22693.477192
3.531515,80,22694.044574
2.859753,80,22711.124253
2.914071,80,22711.667785
2.956305,80,22712.178464
3.216901,80,22712.715931
2.626947,80,22713.291579
2.491155,80,22713.890689
2.46593,80,22714.389667
3.075106,80,22714.930643
2.970903,80,22715.346965
2.818865,80,22715.857624
2.984576,80,22716.313398
2.956272,80,22716.991317
3.624417,80,22717.581232
3.04802,80,22718.086912
2.682127,80,22718.612449
3.267308,80,22719.106006
2.91692,80,22719.551384
3.699556,80,22720.02081
2.816605,80,22720.615615
3.354458,80,22721.252971
3.585555,80,22721.856422
2.658397,80,22722.396017
3.155869,80,22722.954567
3.666845,80,22723.598525
2.693335,80,22724.131304
2.805312,80,22724.790385
3.458696,80,22741.360933
2.642487,80,22741.976692
3.137131,80,22742.526019
2.363797,80,22743.123559
3.311267,80,22743.585507
2.945945,80,22744.023613
2.322759,80,22744.595514
2.573331,80,22745.183262
3.378805,80,22745.785469
3.077598,80,22746.268096
3.152089,80,22746.825785
3.0219,80,22747.36139
2.77356,80,22747.807646
3.028976,80,22748.261227
3.07739,80,22748.864549
2.823283,80,22749.453512
2.528584,80,22749.939225
3.042817,80,22750.504189
3.090063,80,22751.011212
2.830445,80,22751.516034
3.696672,80,22752.090185
3.082956,80,22752.709599
2.947235,80,22753.319321
3.491249,80,22753.895093
2.80367,80,22754.382933
2.432703,80,22771.336035
2.652271,80,22771.84172
1.951671,80,22772.335406
3.42294,80,22772.901101
3.095142,80,22773.468396
3.207611,80,22774.025386
3.014572,80,22774.532808
3.048352,80,22775.037596
3.202848,80,22775.525358
3.25027,80,22776.017601
3.055823,80,22776.557972
2.8762,80,22777.203027
3.139834,80,22777.833866
2.576464,80,22778.312276
2.932844,80,22778.780586
3.180415,80,22779.352316
2.766099,80,22779.777415
3.333129,80,22780.201944
2.813564,80,22780.782708
3.199771,80,22781.290447
3.491794,80,22781.842239
3.272102,80,22782.333668
3.173026,80,22782.871969
3.28079,80,22783.443955
2.710021,80,22784.009999
3.178458,80,22784.517028
3.027183,80,22800.968422
3.126143,80,22801.538226
2.853571,80,22802.099226
2.937978,80,22802.609438
3.419011,80,22803.148744
3.375436,80,22803.675272
2.969344,80,22804.192364
3.404026,80,22804.756838
3.294814,80,22805.376645
2.748835,80,22805.973944
2.363012,80,22806.480079
3.321139,80,22807.000333
3.204522,80,22807.443784
3.43997,80,22807.896771
3.559469,80,22808.398935
3.059076,80,22808.978223
3.1054,80,22809.680804
3.639976,80,22810.163922
3.181615,80,22810.591176
2.5113,80,22811.057705
2.386199,80,22811.474882
3.063658,80,22811.934002
3.647062,80,22812.41189
2.634001,80,22813.007618
3.234113,80,22813.601305
2.98843,80,22829.881378
3.860484,80,22830.48238
3.282147,80,22830.958677
3.820197,80,22831.436718
3.158654,80,22831.982811
2.601739,80,22832.534391
3.209149,80,22833.239621
3.192198,80,22833.874094
2.535834,80,22834.357638
2.342586,80,22834.919335
2.911783,80,22835.519396
2.879029,80,22836.024008
2.845742,80,22836.549371
2.740996,80,22837.111267
2.890411,80,22837.692902
2.860049,80,22838.214367
3.898398,80,22838.619886
3.641674,80,22839.118666
3.383896,80,22839.533795
3.574479,80,22840.07723
3.355366,80,22840.619976
2.902432,80,22841.218046
2.431966,80,22841.760855
2.365148,80,22842.272188
2.553185,80,22842.803927
3.004489,80,22843.282038
3.781312,80,22859.461242
2.496825,80,22859.897945
2.789012,80,22860.345743
2.309691,80,22860.941679
3.280525,80,22861.539211
3.418556,80,22862.135411
3.206151,80,22862.636098
3.433078,80,22863.13505
3.018382,80,22863.715688
2.976041,80,22864.242975
3.028618,80,22864.753993
3.536275,80,22865.389781
3.110418,80,22865.958647
2.222484,80,22866.541891
3.668786,80,22867.119414
3.207043,80,22867.619224
3.401258,80,22868.201219
2.593084,80,22868.705333
3.057571,80,22869.333337
2.808328,80,22869.931273
3.052181,80,22870.39465
3.213678,80,22870.827563
2.895149,80,22871.332918
3.424974,80,22871.850708
2.728298,80,22872.391327
2.841228,80,22873.010382
3.000735,80,22889.405975
2.91583,80,22889.965592
3.169823,80,22890.437285
3.099401,80,22890.890335
3.139458,80,22891.493353
3.204278,80,22892.108736
3.09521,80,22892.554339
3.477936,80,22893.24974
2.14355,80,22893.890451
3.021029,80,22894.377172
3.21327,80,22894.842715
2.928652,80,22895.323534
2.747122,80,22895.871649
3.316202,80,22896.383398
3.108776,80,22897.010653
2.825712,80,22897.649096
2.912368,80,22898.25237
2.93548,80,22898.776259
3.19345,80,22899.372826
3.061259,80,22899.940141
2.776523,80,22900.484668
3.186498,80,22901.082366
2.845956,80,22901.664027
3.291096,80,22902.289234
3.242764,80,22902.951404
3.293524,80,22919.827304
2.949904,80,22920.265064
3.10781,80,22920.802117
3.22313,80,22921.342366
2.724293,80,22921.887341
3.495826,80,22922.417704
3.143198,80,22922.915203
3.380494,80,22923.475769
2.459045,80,22923.951133
2.823694,80,22924.444382
3.066683,80,22924.989563
3.107215,80,22925.643818
3.261324,80,22926.204109
3.132285,80,22926.745538
2.936657,80,22927.360013
2.917502,80,22927.938081
3.200741,80,22928.506133
3.252111,80,22929.156625
3.190903,80,22929.798
3.089043,80,22930.408744
3.28217,80,22931.040223
2.889581,80,22931.588253
2.741867,80,22932.088646
2.620557,80,22932.669541
3.141459,80,22933.26003
2.83386,80,22933.801609
3.148479,80,22950.4243
2.293033,80,22950.965862
2.785109,80,22951.460297
2.703403,80,22951.955981
3.414765,80,22952.429693
2.905525,80,22952.890356
2.993713,80,22953.496238
3.104535,80,22954.033218
3.669483,80,22954.550611
3.264437,80,22955.056752
3.175534,80,22955.522188
2.800571,80,22956.075212
2.746801,80,22956.54673
2.560729,80,22957.146677
3.375949,80,22957.677789
2.946826,80,22958.222874
2.810822,80,22958.719572
3.238,80,22959.310981
3.277654,80,22959.897972
2.753801,80,22960.423194
2.383345,80,22960.966141
2.946787,80,22961.554106
3.495984,80,22962.215969
3.437513,80,22962.722104
3.022745,80,22963.310091
2.740062,80,22980.167519
3.135504,80,22980.713999
3.339053,80,22981.363726
3.617759,80,22982.076213
3.171492,80,22982.540575
3.175687,80,22983.059991
2.497002,80,22983.540459
2.446091,80,22983.970758
2.978139,80,22984.384877
3.304262,80,22984.893158
3.088003,80,22985.423393
3.077636,80,22985.980075
3.671387,80,22986.537536
3.094519,80,22987.022925
3.598251,80,22987.541532
3.081349,80,22988.122111
2.824314,80,22988.550259
3.051739,80,22988.989718
3.053189,80,22989.532412
3.072822,80,22990.047688
3.262321,80,22990.581496
2.571255,80,22991.08392
3.259679,80,22991.630509
3.055491,80,22992.132148
2.967014,80,22992.692625
2.757586,80,22993.255516
2.967303,80,23009.554197
3.234165,80,23010.197456
3.098725,80,23010.803697
3.187929,80,23011.331346
2.80668,80,23011.860908
3.315071,80,23012.410053
2.312997,80,23012.92662
3.701863,80,23013.546186
3.532888,80,23014.119237
3.30378,80,23014.574878
2.807101,80,23015.062611
3.716171,80,23015.565916
2.873989,80,23016.013212
2.311447,80,23016.481025
3.043626,80,23016.973487
2.429083,80,23017.543467
3.183005,80,23018.09637
2.933314,80,23018.594136
3.716773,80,23019.06715
3.339189,80,23019.642598
3.130984,80,23020.095495
3.17453,80,23020.559941
3.031209,80,23021.127338
2.601937,80,23021.693266
2.964545,80,23022.173468
2.3894,80,23022.759351
3.240826,80,23038.75936
3.296583,80,23039.272921
3.291495,80,23039.837154
3.251356,80,23040.379347
3.125122,80,23040.975058
2.645581,80,23041.579644
3.469968,80,23042.093287
2.71907,80,23042.607266
3.882248,80,23043.174802
3.403211,80,23043.768508
3.005064,80,23044.248166
3.437257,80,23044.768637
3.145257,80,23045.346133
3.112536,80,23045.973354
3.851103,80,23046.501559
3.393392,80,23046.977276
3.110298,80,23047.578271
3.032348,80,23048.017489
3.37083,80,23048.503137
3.308321,80,23048.931331
2.487287,80,23049.430968
2.794482,80,23049.961039
2.500847,80,23050.486006
2.837802,80,23050.951349
3.068828,80,23051.542614
2.793845,80,23068.264118
3.107559,80,23068.778748
2.612623,80,23069.298008
2.734806,80,23069.832315
3.364921,80,23070.40565
2.744937,80,23070.841138
3.372266,80,23071.370947
3.068696,80,23071.850328
2.61953,80,23072.359353
2.954875,80,23072.928509
3.173055,80,23073.520026
3.404209,80,23074.141271
3.72781,80,23074.701249
3.167897,80,23075.289534
3.488524,80,23075.906121
3.148164,80,23076.392772
2.608621,80,23076.908422
2.974119,80,23077.501765
3.343978,80,23078.085708
3.06949,80,23078.654015
2.94802,80,23079.112934
2.61728,80,23079.654301
2.971896,80,23080.186926
3.649921,80,23080.658923
3.371412,80,23081.050657
2.662447,80,23081.634167
2.698294,80,23098.601614
2.865936,80,23099.02157
2.924297,80,23099.583166
3.157457,80,23100.089711
3.080442,80,23100.507934
3.265237,80,23101.013426
3.186991,80,23101.627006
3.168022,80,23102.213023
3.027617,80,23102.767578
3.601275,80,23103.404752
3.330301,80,23103.974212
3.369194,80,23104.513205
3.168081,80,23104.993912
2.735056,80,23105.587738
2.915492,80,23106.223228
3.817189,80,23106.769684
3.183166,80,23107.361133
3.35602,80,23107.914263
2.699653,80,23108.383867
3.089185,80,23108.921556
3.382008,80,23109.517688
3.425108,80,23110.081297
3.197913,80,23110.633823
3.054133,80,23111.089698
3.030797,80,23111.63343
3.296604,80,23128.453798
2.711882,80,23128.896395
3.598931,80,23129.336927
3.177209,80,23129.925975
2.913739,80,23130.494328
3.033189,80,23130.968732
3.558822,80,23131.48138
2.494924,80,23131.951201
2.791382,80,23132.394664
3.044232,80,23132.820261
2.652403,80,23133.273478
3.239364,80,23133.914753
2.958689,80,23134.602823
2.550824,80,23135.082561
3.435893,80,23135.658435
2.339939,80,23136.21201
2.513882,80,23136.812581
2.772819,80,23137.423834
2.833727,80,23137.976102
2.520321,80,23138.597056
3.053484,80,23139.090126
2.86899,80,23139.568169
3.320871,80,23140.093191
2.595598,80,23140.513321
3.051391,80,23140.924869
3.175908,80,23141.43084
2.668724,80,23158.450042
2.918065,80,23158.977381
3.047861,80,23159.488699
2.718835,80,23159.959072
2.664877,80,23160.426883
2.671418,80,23160.927911
2.961079,80,23161.403754
2.93083,80,23162.002875
2.967118,80,23162.589691
2.893863,80,23163.06749
3.004948,80,23163.560178
2.862072,80,23164.053194
3.612885,80,23164.51623
2.60996,80,23165.073419
3.312257,80,23165.724823
2.724808,80,23166.275972
3.436556,80,23166.849544
3.167393,80,23167.385206
2.985793,80,23167.927723
3.202816,80,23168.484758
2.469512,80,23169.067273
2.961944,80,23169.757193
3.088081,80,23170.413677
3.196177,80,23170.874502
3.581596,80,23171.408763
3.717191,80,23171.924886
2.590362,80,23188.530173
3.648244,80,23189.111522
2.916457,80,23189.680336
2.634766,80,23190.243236
2.846493,80,23190.793402
3.082431,80,23191.287678
3.159497,80,23191.818961
3.295405,80,23192.381408
3.423592,80,23192.868447
3.168229,80,23193.3509
3.180557,80,23193.996521
3.73891,80,23194.561292
3.196633,80,23195.141116
3.1672,80,23195.623579
2.747158,80,23196.159108
2.857952,80,23196.724336
3.163605,80,23197.219319
2.452674,80,23197.963859
2.486941,80,23198.628298
3.507391,80,23199.152634
3.454644,80,23199.809944
3.33917,80,23200.347299
3.154874,80,23200.961273
3.393819,80,23201.520993
2.674163,80,23202.125582
3.347207,80,23218.859354
3.074011,80,23219.333291
3.062602,80,23219.871209
3.526002,80,23220.464404
2.66343,80,23221.035608
3.640643,80,23221.510913
3.103536,80,23222.173294
3.025392,80,23222.808114
3.148039,80,23223.291095
2.610548,80,23223.838779
2.509608,80,23224.29151
2.939058,80,23224.725239
3.366068,80,23225.206259
3.430956,80,23225.72016
2.885435,80,23226.408419
3.084724,80,23226.939266
3.494738,80,23227.445338
3.556971,80,23228.056495
3.526662,80,23228.547338
3.204595,80,23229.101183
3.329812,80,23229.706687
2.879311,80,23230.320535
3.009727,80,23230.919129
3.721974,80,23231.475179
3.208614,80,23232.001256
3.466637,80,23232.562428
3.223002,80,23248.708564
3.284859,80,23249.225411
3.857674,80,23249.854115
2.870669,80,23250.375349
3.0948,80,23250.869853
2.554987,80,23251.346961
2.896114,80,23251.880271
3.29886,80,23252.406671
3.090166,80,23252.932872
2.649125,80,23253.432657
2.896072,80,23253.977829
3.65709,80,23254.539442
3.642607,80,23255.047549
3.414369,80,23255.538692
3.103353,80,23256.193343
2.855177,80,23256.619943
2.658365,80,23257.124921
3.716847,80,23257.620412
2.942539,80,23258.193954
3.361031,80,23258.716476
2.492558,80,23259.226729
3.337378,80,23259.753809
2.544228,80,23260.247769
3.492727,80,23260.8313
3.749732,80,23261.334053
3.154459,80,23277.955675
3.297034,80,23278.574419
3.459485,80,23279.124074
3.543582,80,23279.619042
3.061956,80,23280.184581
3.368566,80,23280.679085
3.403005,80,23281.106502
3.115927,80,23281.627276
3.416067,80,23282.242488
2.792155,80,23282.826641
2.812192,80,23283.403784
3.640388,80,23283.905525
3.262202,80,23284.334867
2.70334,80,23284.838435
3.489388,80,23285.403114
2.650502,80,23286.045672
3.062078,80,23286.637343
3.058702,80,23287.133924
3.609893,80,23287.564538
3.103151,80,23288.084967
2.925493,80,23288.512021
3.407316,80,23288.929462
2.909783,80,23289.416037
2.36138,80,23289.985586
2.845764,80,23290.549862
2.984663,80,23291.120538
3.428218,80,23307.493328
3.415668,80,23308.141697
3.374626,80,23308.692805
2.747615,80,23309.226758
3.529155,80,23309.750398
3.912313,80,23310.293822
3.463358,80,23310.845645
3.124639,80,23311.36157
3.128581,80,23311.924196
3.174891,80,23312.472052
2.868978,80,23312.891828
2.980431,80,23313.310634
3.937898,80,23313.908481
3.105325,80,23314.5173
3.263166,80,23315.118587
2.434313,80,23315.64801
2.693902,80,23316.171136
3.198101,80,23316.741748
2.723968,80,23317.29443
2.986799,80,23317.823527
3.917,80,23318.443185
2.530568,80,23318.958504
3.032976,80,23319.388126
3.224545,80,23319.891409
3.268112,80,23320.381253
3.277683,80,23320.969055
3.149156,80,23337.030218
3.385183,80,23337.739003
2.597745,80,23338.413043
3.291193,80,23338.984331
2.910493,80,23339.622783
3.425136,80,23340.181029
3.289232,80,23340.738468
3.208009,80,23341.230001
2.744135,80,23341.744536
3.299951,80,23342.442692
3.406898,80,23343.088028
3.145233,80,23343.557422
3.485086,80,23344.039417
3.353604,80,23344.465524
2.876252,80,23344.89848
3.389613,80,23345.422449
3.087736,80,23345.956715
3.490552,80,23346.620076
2.442506,80,23347.143818
2.776526,80,23347.585068
3.229619,80,23348.220419
2.77466,80,23348.779389
3.584614,80,23349.248935
3.313501,80,23349.899212
3.22836,80,23350.470426
3.260789,80,23367.037678
3.406641,80,23367.53389
2.556314,80,23368.12399
3.31819,80,23368.629641
3.754663,80,23369.225728
2.440315,80,23369.731032
2.570292,80,23370.35286
3.505305,80,23371.051486
3.574612,80,23371.598845
2.837748,80,23372.158696
3.240184,80,23372.657824
2.932876,80,23373.150815
3.177443,80,23373.804539
4.020813,80,23374.440175
2.594437,80,23375.021232
2.699395,80,23375.524373
3.300816,80,23376.141469
3.518411,80,23376.688355
2.735156,80,23377.169876
2.977792,80,23377.69774
3.294681,80,23378.316955
3.549623,80,23378.877834
3.65364,80,23379.369552
3.455683,80,23379.978211
3.330036,80,23380.506857
3.560376,80,23381.060688
2.889578,80,23397.568694
3.03308,80,23398.160474
2.507978,80,23398.749946
3.309573,80,23399.254083
3.272108,80,23399.722078
3.090327,80,23400.328263
3.703014,80,23401.000681
3.060533,80,23401.539336
4.306121,80,23402.201851
3.077693,80,23402.785439
3.346893,80,23403.409349
3.408834,80,23404.016494
3.002776,80,23404.525447
2.586007,80,23405.093513
3.125715,80,23405.647557
3.189114,80,23406.220467
3.118981,80,23406.8046
2.787329,80,23407.29617
3.625042,80,23407.798684
3.16446,80,23408.317771
3.855851,80,23408.752455
3.496843,80,23409.299054
2.444469,80,23409.757354
3.366241,80,23410.339868
3.149261,80,23410.902248
3.198824,80,23427.477143
3.359246,80,23428.029589
2.956926,80,23428.542737
3.910077,80,23429.044717
3.541346,80,23429.480613
2.939785,80,23429.982962
2.612697,80,23430.654891
3.690646,80,23431.228676
2.970685,80,23431.779037
2.963492,80,23432.363819
3.215815,80,23432.979272
3.332995,80,23433.479968
3.191755,80,23434.101521
2.641134,80,23434.672569
4.035647,80,23435.297244
2.977842,80,23435.830498
3.477345,80,23436.373217
2.858108,80,23436.941152
